g13616.t1	sp|Q96C24|SYTL4_HUMAN	41.3	2.48e-73	255	sp|Q96C24|SYTL4_HUMAN Synaptotagmin-like protein 4 OS=Homo sapiens OX=9606 GN=SYTL4 PE=1 SV=2
g13641.t1	sp|Q01N44|FAAH_ORYSI	38.4	6.94e-70	232	sp|Q01N44|FAAH_ORYSI Fatty acid amide hydrolase OS=Oryza sativa subsp. indica OX=39946 GN=FAAH PE=3 SV=1
g13646.t1	sp|Q29S00|OSCP1_BOVIN	59.3	1.76e-141	410	sp|Q29S00|OSCP1_BOVIN Protein OSCP1 OS=Bos taurus OX=9913 GN=OSCP1 PE=2 SV=1
g13650.t1	sp|Q14192|FHL2_HUMAN	44.4	4.99e-84	264	sp|Q14192|FHL2_HUMAN Four and a half LIM domains protein 2 OS=Homo sapiens OX=9606 GN=FHL2 PE=1 SV=3
g13650.t2	sp|Q14192|FHL2_HUMAN	44.4	5.91e-84	264	sp|Q14192|FHL2_HUMAN Four and a half LIM domains protein 2 OS=Homo sapiens OX=9606 GN=FHL2 PE=1 SV=3
g13778.t1	sp|P46023|GR101_LYMST	47.4	1.38e-38	162	sp|P46023|GR101_LYMST G-protein coupled receptor GRL101 OS=Lymnaea stagnalis OX=6523 PE=2 SV=1
g13778.t2	sp|P46023|GR101_LYMST	47.4	1.36e-38	162	sp|P46023|GR101_LYMST G-protein coupled receptor GRL101 OS=Lymnaea stagnalis OX=6523 PE=2 SV=1
g13794.t1	sp|Q8BLG2|LPAR4_MOUSE	28.7	3.49e-06	55.5	sp|Q8BLG2|LPAR4_MOUSE Lysophosphatidic acid receptor 4 OS=Mus musculus OX=10090 GN=Lpar4 PE=2 SV=2
g13909.t1	sp|A0A2R8QF68|GRIK2_DANRE	42.7	8.32e-229	672	sp|A0A2R8QF68|GRIK2_DANRE Glutamate receptor ionotropic, kainate 2 OS=Danio rerio OX=7955 GN=grik2 PE=3 SV=1
g13976.t1	sp|Q5U4T7|BIC1B_XENLA	72.4	9.85e-74	246	sp|Q5U4T7|BIC1B_XENLA Protein bicaudal C homolog 1-B OS=Xenopus laevis OX=8355 GN=bicc1-b PE=2 SV=1
g14049.t1	sp|A0A1D8PDZ1|RL34B_CANAL	60.5	6.19e-39	130	sp|A0A1D8PDZ1|RL34B_CANAL Large ribosomal subunit protein eL34 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=RPL34B PE=1 SV=1
g14067.t1	sp|P25931|RYAR_DROME	32.4	4.81e-27	112	sp|P25931|RYAR_DROME RYamide receptor OS=Drosophila melanogaster OX=7227 GN=RYa-R PE=2 SV=2
g14104.t1	sp|Q9VJ79|PDE11_DROME	48.7	1.54e-283	832	sp|Q9VJ79|PDE11_DROME Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 OS=Drosophila melanogaster OX=7227 GN=Pde11 PE=1 SV=4
g14104.t2	sp|Q9VJ79|PDE11_DROME	49.4	1.03e-286	840	sp|Q9VJ79|PDE11_DROME Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 OS=Drosophila melanogaster OX=7227 GN=Pde11 PE=1 SV=4
g1414.t1	sp|P12105|CO3A1_CHICK	39.3	4.57e-48	194	sp|P12105|CO3A1_CHICK Collagen alpha-1(III) chain (Fragments) OS=Gallus gallus OX=9031 GN=COL3A1 PE=2 SV=2
g14140.t1	sp|Q62920|PDLI5_RAT	27.6	3.36e-60	213	sp|Q62920|PDLI5_RAT PDZ and LIM domain protein 5 OS=Rattus norvegicus OX=10116 GN=Pdlim5 PE=1 SV=2
g14140.t2	sp|O75112|LDB3_HUMAN	28.4	9.80e-59	213	sp|O75112|LDB3_HUMAN LIM domain-binding protein 3 OS=Homo sapiens OX=9606 GN=LDB3 PE=1 SV=2
g14140.t3	sp|Q62920|PDLI5_RAT	27.3	2.41e-60	213	sp|Q62920|PDLI5_RAT PDZ and LIM domain protein 5 OS=Rattus norvegicus OX=10116 GN=Pdlim5 PE=1 SV=2
g14140.t4	sp|Q6INU3|PDLI7_XENLA	29.0	4.74e-67	225	sp|Q6INU3|PDLI7_XENLA PDZ and LIM domain protein 7 OS=Xenopus laevis OX=8355 GN=pdlim7 PE=2 SV=1
g1415.t1	sp|P02460|CO2A1_CHICK	38.0	7.47e-38	157	sp|P02460|CO2A1_CHICK Collagen alpha-1(II) chain (Fragment) OS=Gallus gallus OX=9031 GN=COL2A1 PE=2 SV=2
g1417.t1	sp|Q5PQS4|GULP1_RAT	45.7	1.61e-42	154	sp|Q5PQS4|GULP1_RAT PTB domain-containing engulfment adapter protein 1 OS=Rattus norvegicus OX=10116 GN=Gulp1 PE=1 SV=1
g14216.t1	sp|Q58DN3|TSN17_BOVIN	36.8	1.51e-51	173	sp|Q58DN3|TSN17_BOVIN Tetraspanin-17 OS=Bos taurus OX=9913 GN=TSPAN17 PE=1 SV=1
g1423.t1	sp|P02605|MLE3_CHICK	42.7	9.03e-37	127	sp|P02605|MLE3_CHICK Myosin light chain 3, skeletal muscle isoform OS=Gallus gallus OX=9031 PE=1 SV=3
g1423.t2	sp|P02605|MLE3_CHICK	43.3	3.18e-37	128	sp|P02605|MLE3_CHICK Myosin light chain 3, skeletal muscle isoform OS=Gallus gallus OX=9031 PE=1 SV=3
g14235.t1	sp|O57685|PAX2A_XENLA	70.0	1.91e-87	270	sp|O57685|PAX2A_XENLA Paired box protein Pax-2-A OS=Xenopus laevis OX=8355 GN=pax2-a PE=2 SV=2
g14255.t1	sp|Q03042|KGP1_DROME	54.7	2.30e-90	293	sp|Q03042|KGP1_DROME cGMP-dependent protein kinase, isozyme 1 OS=Drosophila melanogaster OX=7227 GN=Pkg21D PE=1 SV=2
g14255.t2	sp|Q03042|KGP1_DROME	54.7	8.79e-91	294	sp|Q03042|KGP1_DROME cGMP-dependent protein kinase, isozyme 1 OS=Drosophila melanogaster OX=7227 GN=Pkg21D PE=1 SV=2
g14255.t3	sp|Q03042|KGP1_DROME	54.7	6.38e-91	294	sp|Q03042|KGP1_DROME cGMP-dependent protein kinase, isozyme 1 OS=Drosophila melanogaster OX=7227 GN=Pkg21D PE=1 SV=2
g14255.t4	sp|Q03042|KGP1_DROME	54.7	3.15e-90	293	sp|Q03042|KGP1_DROME cGMP-dependent protein kinase, isozyme 1 OS=Drosophila melanogaster OX=7227 GN=Pkg21D PE=1 SV=2
g14261.t1	sp|Q07954|LRP1_HUMAN	26.5	2.25e-31	131	sp|Q07954|LRP1_HUMAN Prolow-density lipoprotein receptor-related protein 1 OS=Homo sapiens OX=9606 GN=LRP1 PE=1 SV=2
g14289.t1	sp|P07602|SAP_HUMAN	29.5	3.47e-50	191	sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2
g14289.t2	sp|P07602|SAP_HUMAN	29.5	3.45e-50	191	sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2
g14368.t1	sp|Q86XX4|FRAS1_HUMAN	41.3	2.43e-265	856	sp|Q86XX4|FRAS1_HUMAN Extracellular matrix organizing protein FRAS1 OS=Homo sapiens OX=9606 GN=FRAS1 PE=1 SV=2
g14388.t1	sp|Q803E0|PALD_DANRE	40.5	9.76e-197	592	sp|Q803E0|PALD_DANRE Paladin OS=Danio rerio OX=7955 GN=pald1 PE=2 SV=1
g14490.t1	sp|P30884|BMP2B_XENLA	26.0	6.62e-32	128	sp|P30884|BMP2B_XENLA Bone morphogenetic protein 2-B OS=Xenopus laevis OX=8355 GN=bmp2-b PE=2 SV=1
g14526.t1	sp|O43897|TLL1_HUMAN	56.2	0.0	1046	sp|O43897|TLL1_HUMAN Tolloid-like protein 1 OS=Homo sapiens OX=9606 GN=TLL1 PE=1 SV=1
g14535.t1	sp|O15973|OPSD1_MIZYE	35.9	2.16e-55	196	sp|O15973|OPSD1_MIZYE Rhodopsin, GQ-coupled OS=Mizuhopecten yessoensis OX=6573 GN=SCOP1 PE=1 SV=1
g14556.t1	sp|A1L0T3|SRB4D_MOUSE	43.6	1.11e-121	389	sp|A1L0T3|SRB4D_MOUSE Scavenger receptor cysteine-rich domain-containing group B protein OS=Mus musculus OX=10090 GN=Ssc4d PE=2 SV=2
g14556.t2	sp|A1L0T3|SRB4D_MOUSE	43.6	7.67e-122	389	sp|A1L0T3|SRB4D_MOUSE Scavenger receptor cysteine-rich domain-containing group B protein OS=Mus musculus OX=10090 GN=Ssc4d PE=2 SV=2
g14560.t1	sp|B3EWZ5|MLRP1_ACRMI	41.4	7.79e-68	250	sp|B3EWZ5|MLRP1_ACRMI MAM and LDL-receptor class A domain-containing protein 1 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
g14577.t1	sp|P9WIT2|GULDH_MYCTO	26.6	4.32e-13	75.5	sp|P9WIT2|GULDH_MYCTO L-gulono-1,4-lactone dehydrogenase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1821 PE=3 SV=1
g14580.t1	sp|P00516|KGP1_BOVIN	69.8	1.54e-261	731	sp|P00516|KGP1_BOVIN cGMP-dependent protein kinase 1 OS=Bos taurus OX=9913 GN=PRKG1 PE=1 SV=2
g14587.t1	sp|Q3SX40|PDLI7_BOVIN	45.2	1.31e-10	64.7	sp|Q3SX40|PDLI7_BOVIN PDZ and LIM domain protein 7 OS=Bos taurus OX=9913 GN=PDLIM7 PE=2 SV=1
g14587.t2	sp|Q3SX40|PDLI7_BOVIN	45.2	3.54e-11	64.7	sp|Q3SX40|PDLI7_BOVIN PDZ and LIM domain protein 7 OS=Bos taurus OX=9913 GN=PDLIM7 PE=2 SV=1
g14587.t3	sp|Q3SX40|PDLI7_BOVIN	45.2	7.74e-11	64.7	sp|Q3SX40|PDLI7_BOVIN PDZ and LIM domain protein 7 OS=Bos taurus OX=9913 GN=PDLIM7 PE=2 SV=1
g14587.t4	sp|Q3SX40|PDLI7_BOVIN	41.3	5.23e-08	57.0	sp|Q3SX40|PDLI7_BOVIN PDZ and LIM domain protein 7 OS=Bos taurus OX=9913 GN=PDLIM7 PE=2 SV=1
g14606.t1	sp|Q56JU9|RS24_BOVIN	81.7	1.65e-67	202	sp|Q56JU9|RS24_BOVIN Small ribosomal subunit protein eS24 OS=Bos taurus OX=9913 GN=RPS24 PE=2 SV=2
g14728.t1	sp|Q8WXS8|ATS14_HUMAN	30.4	1.37e-56	209	sp|Q8WXS8|ATS14_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 14 OS=Homo sapiens OX=9606 GN=ADAMTS14 PE=1 SV=2
g14736.t1	sp|O15072|ATS3_HUMAN	34.3	1.61e-210	644	sp|O15072|ATS3_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 3 OS=Homo sapiens OX=9606 GN=ADAMTS3 PE=1 SV=4
g14736.t2	sp|O15072|ATS3_HUMAN	34.7	1.33e-212	649	sp|O15072|ATS3_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 3 OS=Homo sapiens OX=9606 GN=ADAMTS3 PE=1 SV=4
g14737.t1	sp|Q68F72|S15A4_XENLA	37.2	1.79e-99	314	sp|Q68F72|S15A4_XENLA Solute carrier family 15 member 4 OS=Xenopus laevis OX=8355 GN=slc15a4 PE=2 SV=1
g14778.t1	sp|P55795|HNRH2_HUMAN	45.3	1.40e-91	287	sp|P55795|HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1
g14778.t2	sp|P55795|HNRH2_HUMAN	44.9	6.88e-91	285	sp|P55795|HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1
g14781.t1	sp|Q9BQS2|SYT15_HUMAN	52.3	6.06e-99	307	sp|Q9BQS2|SYT15_HUMAN Synaptotagmin-15 OS=Homo sapiens OX=9606 GN=SYT15 PE=1 SV=3
g14787.t1	sp|Q8IV01|SYT12_HUMAN	26.8	2.65e-18	90.5	sp|Q8IV01|SYT12_HUMAN Synaptotagmin-12 OS=Homo sapiens OX=9606 GN=SYT12 PE=1 SV=1
g1485.t1	sp|Q9TU53|CUBN_CANLF	36.3	2.67e-227	727	sp|Q9TU53|CUBN_CANLF Cubilin OS=Canis lupus familiaris OX=9615 GN=CUBN PE=1 SV=1
g1487.t1	sp|F1RWC3|CUBN_PIG	40.2	0.0	1159	sp|F1RWC3|CUBN_PIG Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
g1487.t2	sp|F1RWC3|CUBN_PIG	40.2	0.0	1159	sp|F1RWC3|CUBN_PIG Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
g1508.t1	sp|Q64536|PDK2_RAT	58.5	9.55e-157	451	sp|Q64536|PDK2_RAT [Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Pdk2 PE=1 SV=1
g15176.t1	sp|Q8INF0|GCY8E_DROME	45.6	2.60e-100	332	sp|Q8INF0|GCY8E_DROME Soluble guanylate cyclase 88E OS=Drosophila melanogaster OX=7227 GN=Gyc88E PE=1 SV=4
g15176.t2	sp|Q8INF0|GCY8E_DROME	46.5	1.44e-101	335	sp|Q8INF0|GCY8E_DROME Soluble guanylate cyclase 88E OS=Drosophila melanogaster OX=7227 GN=Gyc88E PE=1 SV=4
g15303.t1	sp|B6RSP1|PKHA7_DANRE	48.7	5.38e-41	169	sp|B6RSP1|PKHA7_DANRE Pleckstrin homology domain-containing family A member 7 OS=Danio rerio OX=7955 GN=plekha7 PE=2 SV=2
g15303.t2	sp|B6RSP1|PKHA7_DANRE	48.7	5.20e-41	169	sp|B6RSP1|PKHA7_DANRE Pleckstrin homology domain-containing family A member 7 OS=Danio rerio OX=7955 GN=plekha7 PE=2 SV=2
g15303.t3	sp|B6RSP1|PKHA7_DANRE	48.7	5.30e-41	169	sp|B6RSP1|PKHA7_DANRE Pleckstrin homology domain-containing family A member 7 OS=Danio rerio OX=7955 GN=plekha7 PE=2 SV=2
g15303.t4	sp|B6RSP1|PKHA7_DANRE	31.3	6.79e-38	159	sp|B6RSP1|PKHA7_DANRE Pleckstrin homology domain-containing family A member 7 OS=Danio rerio OX=7955 GN=plekha7 PE=2 SV=2
g15325.t1	sp|Q5RC46|ADA2_PONAB	40.5	2.35e-90	290	sp|Q5RC46|ADA2_PONAB Adenosine deaminase 2 OS=Pongo abelii OX=9601 GN=ADA2 PE=2 SV=1
g15338.t1	sp|Q2T9S4|PGP_BOVIN	35.6	5.10e-58	194	sp|Q2T9S4|PGP_BOVIN Glycerol-3-phosphate phosphatase OS=Bos taurus OX=9913 GN=PGP PE=2 SV=1
g15426.t1	sp|P36188|TNNI_DROME	41.4	1.95e-07	55.5	sp|P36188|TNNI_DROME Troponin I OS=Drosophila melanogaster OX=7227 GN=wupA PE=2 SV=3
g15426.t2	sp|P36188|TNNI_DROME	41.4	2.11e-07	55.5	sp|P36188|TNNI_DROME Troponin I OS=Drosophila melanogaster OX=7227 GN=wupA PE=2 SV=3
g15426.t3	sp|P36188|TNNI_DROME	41.4	1.87e-07	55.5	sp|P36188|TNNI_DROME Troponin I OS=Drosophila melanogaster OX=7227 GN=wupA PE=2 SV=3
g15481.t1	sp|Q9P2U8|VGLU2_HUMAN	60.5	3.88e-208	593	sp|Q9P2U8|VGLU2_HUMAN Vesicular glutamate transporter 2 OS=Homo sapiens OX=9606 GN=SLC17A6 PE=1 SV=1
g15520.t1	sp|Q7ZTV5|FSHR_CAIMO	38.5	6.25e-81	283	sp|Q7ZTV5|FSHR_CAIMO Follicle-stimulating hormone receptor OS=Cairina moschata OX=8855 GN=FSHR PE=2 SV=1
g15562.t1	sp|A6QLU6|AGRD1_BOVIN	39.3	8.45e-65	238	sp|A6QLU6|AGRD1_BOVIN Adhesion G-protein coupled receptor D1 OS=Bos taurus OX=9913 GN=ADGRD1 PE=2 SV=1
g15620.t1	sp|O95238|SPDEF_HUMAN	34.9	4.92e-38	148	sp|O95238|SPDEF_HUMAN SAM pointed domain-containing Ets transcription factor OS=Homo sapiens OX=9606 GN=SPDEF PE=1 SV=1
g15627.t1	sp|Q3T0X6|RS16_BOVIN	83.6	3.90e-65	211	sp|Q3T0X6|RS16_BOVIN Small ribosomal subunit protein uS9 OS=Bos taurus OX=9913 GN=RPS16 PE=1 SV=3
g15655.t1	sp|P48509|CD151_HUMAN	30.1	2.76e-32	122	sp|P48509|CD151_HUMAN CD151 antigen OS=Homo sapiens OX=9606 GN=CD151 PE=1 SV=3
g15656.t1	sp|P40240|CD9_MOUSE	33.9	1.61e-32	121	sp|P40240|CD9_MOUSE CD9 antigen OS=Mus musculus OX=10090 GN=Cd9 PE=1 SV=2
g15656.t2	sp|P40240|CD9_MOUSE	36.6	1.52e-42	147	sp|P40240|CD9_MOUSE CD9 antigen OS=Mus musculus OX=10090 GN=Cd9 PE=1 SV=2
g15674.t1	sp|Q56JX8|RS13_BOVIN	94.7	4.05e-98	281	sp|Q56JX8|RS13_BOVIN Small ribosomal subunit protein uS15 OS=Bos taurus OX=9913 GN=RPS13 PE=2 SV=3
g15731.t1	sp|O08764|ABTB2_RAT	47.3	1.22e-16	77.4	sp|O08764|ABTB2_RAT Ankyrin repeat and BTB/POZ domain-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Abtb2 PE=2 SV=1
g15732.t1	sp|A6QL63|ABTB3_HUMAN	47.0	4.53e-178	538	sp|A6QL63|ABTB3_HUMAN Ankyrin repeat- and BTB/POZ domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ABTB3 PE=1 SV=3
g15772.t1	sp|Q8WMQ3|CD9_PIG	33.6	1.42e-34	126	sp|Q8WMQ3|CD9_PIG CD9 antigen OS=Sus scrofa OX=9823 GN=CD9 PE=2 SV=3
g15804.t1	sp|P47875|CSRP1_RAT	51.9	1.12e-65	204	sp|P47875|CSRP1_RAT Cysteine and glycine-rich protein 1 OS=Rattus norvegicus OX=10116 GN=Csrp1 PE=1 SV=2
g15980.t1	sp|Q6NR09|EGRAP_DROME	38.2	3.65e-20	97.8	sp|Q6NR09|EGRAP_DROME EGFR adapter protein OS=Drosophila melanogaster OX=7227 GN=Egfrap PE=1 SV=1
g16033.t1	sp|O94827|PKHG5_HUMAN	32.5	2.22e-87	305	sp|O94827|PKHG5_HUMAN Pleckstrin homology domain-containing family G member 5 OS=Homo sapiens OX=9606 GN=PLEKHG5 PE=1 SV=4
g16033.t2	sp|O94827|PKHG5_HUMAN	32.2	1.30e-84	295	sp|O94827|PKHG5_HUMAN Pleckstrin homology domain-containing family G member 5 OS=Homo sapiens OX=9606 GN=PLEKHG5 PE=1 SV=4
g16086.t1	sp|B2GV36|S22AD_RAT	31.0	3.34e-61	214	sp|B2GV36|S22AD_RAT Solute carrier family 22 member 13 OS=Rattus norvegicus OX=10116 GN=Slc22a13 PE=2 SV=1
g16088.t1	sp|Q9VCA2|ORCT_DROME	37.3	8.60e-42	159	sp|Q9VCA2|ORCT_DROME Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1
g16089.t1	sp|Q9TSY7|S22A6_RABIT	32.2	3.67e-66	224	sp|Q9TSY7|S22A6_RABIT Solute carrier family 22 member 6 OS=Oryctolagus cuniculus OX=9986 GN=SLC22A6 PE=2 SV=1
g16145.t1	sp|A9Z1V5|VW5B1_MOUSE	39.2	7.43e-105	342	sp|A9Z1V5|VW5B1_MOUSE von Willebrand factor A domain-containing protein 5B1 OS=Mus musculus OX=10090 GN=Vwa5b1 PE=2 SV=1
g16175.t1	sp|O94923|GLCE_HUMAN	56.4	1.35e-38	145	sp|O94923|GLCE_HUMAN D-glucuronyl C5-epimerase OS=Homo sapiens OX=9606 GN=GLCE PE=1 SV=3
g16175.t2	sp|O94923|GLCE_HUMAN	56.4	1.43e-38	145	sp|O94923|GLCE_HUMAN D-glucuronyl C5-epimerase OS=Homo sapiens OX=9606 GN=GLCE PE=1 SV=3
g16228.t1	sp|O75095|MEGF6_HUMAN	52.7	2.20e-48	194	sp|O75095|MEGF6_HUMAN Multiple epidermal growth factor-like domains protein 6 OS=Homo sapiens OX=9606 GN=MEGF6 PE=1 SV=4
g16268.t1	sp|O00468|AGRIN_HUMAN	38.3	1.06e-204	646	sp|O00468|AGRIN_HUMAN Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6
g16268.t2	sp|O00468|AGRIN_HUMAN	38.4	2.10e-204	645	sp|O00468|AGRIN_HUMAN Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6
g16331.t1	sp|Q9QYS2|GRM3_MOUSE	38.8	3.70e-194	580	sp|Q9QYS2|GRM3_MOUSE Metabotropic glutamate receptor 3 OS=Mus musculus OX=10090 GN=Grm3 PE=1 SV=1
g16362.t1	sp|Q95JN5|AT133_MACFA	42.3	4.54e-298	871	sp|Q95JN5|AT133_MACFA Polyamine-transporting ATPase 13A3 OS=Macaca fascicularis OX=9541 GN=ATP13A3 PE=2 SV=3
g16404.t1	sp|Q9HAY6|BCDO1_HUMAN	40.4	3.32e-133	400	sp|Q9HAY6|BCDO1_HUMAN Beta,beta-carotene 15,15'-dioxygenase OS=Homo sapiens OX=9606 GN=BCO1 PE=1 SV=1
g16420.t1	sp|P0C1T0|MMEL1_RAT	38.7	1.14e-169	511	sp|P0C1T0|MMEL1_RAT Membrane metallo-endopeptidase-like 1 OS=Rattus norvegicus OX=10116 GN=Mmel1 PE=1 SV=1
g16420.t2	sp|P0C1T0|MMEL1_RAT	38.7	8.89e-171	512	sp|P0C1T0|MMEL1_RAT Membrane metallo-endopeptidase-like 1 OS=Rattus norvegicus OX=10116 GN=Mmel1 PE=1 SV=1
g16459.t1	sp|Q9BY15|AGRE3_HUMAN	30.7	1.13e-33	142	sp|Q9BY15|AGRE3_HUMAN Adhesion G protein-coupled receptor E3 OS=Homo sapiens OX=9606 GN=ADGRE3 PE=1 SV=2
g16493.t1	sp|P49337|WNT4_CHICK	66.7	9.82e-144	410	sp|P49337|WNT4_CHICK Protein Wnt-4 OS=Gallus gallus OX=9031 GN=WNT4 PE=1 SV=1
g16520.t1	sp|Q03137|EPHA4_MOUSE	44.2	1.52e-261	762	sp|Q03137|EPHA4_MOUSE Ephrin type-A receptor 4 OS=Mus musculus OX=10090 GN=Epha4 PE=1 SV=2
g16520.t2	sp|Q03137|EPHA4_MOUSE	44.8	2.39e-264	769	sp|Q03137|EPHA4_MOUSE Ephrin type-A receptor 4 OS=Mus musculus OX=10090 GN=Epha4 PE=1 SV=2
g16563.t1	sp|Q9PTS8|ACHA9_CHICK	35.1	8.91e-53	187	sp|Q9PTS8|ACHA9_CHICK Neuronal acetylcholine receptor subunit alpha-9 OS=Gallus gallus OX=9031 GN=CHRNA9 PE=1 SV=1
g16563.t2	sp|Q9PTS8|ACHA9_CHICK	35.4	1.75e-52	187	sp|Q9PTS8|ACHA9_CHICK Neuronal acetylcholine receptor subunit alpha-9 OS=Gallus gallus OX=9031 GN=CHRNA9 PE=1 SV=1
g16567.t1	sp|Q8BXR1|S7A14_MOUSE	70.1	1.78e-164	483	sp|Q8BXR1|S7A14_MOUSE Solute carrier family 7 member 14 OS=Mus musculus OX=10090 GN=Slc7a14 PE=1 SV=1
g16675.t1	sp|O75038|PLCH2_HUMAN	50.3	1.07e-218	668	sp|O75038|PLCH2_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 OS=Homo sapiens OX=9606 GN=PLCH2 PE=1 SV=3
g16675.t2	sp|O75038|PLCH2_HUMAN	49.9	4.05e-218	667	sp|O75038|PLCH2_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 OS=Homo sapiens OX=9606 GN=PLCH2 PE=1 SV=3
g1672.t1	sp|Q9TU53|CUBN_CANLF	23.0	1.16e-09	66.6	sp|Q9TU53|CUBN_CANLF Cubilin OS=Canis lupus familiaris OX=9615 GN=CUBN PE=1 SV=1
g16725.t1	sp|Q9WTN6|S22AL_MOUSE	30.5	2.02e-42	161	sp|Q9WTN6|S22AL_MOUSE Solute carrier family 22 member 21 OS=Mus musculus OX=10090 GN=Slc22a21 PE=2 SV=1
g16735.t1	sp|Q8BM89|ARSJ_MOUSE	45.5	3.15e-136	410	sp|Q8BM89|ARSJ_MOUSE Arylsulfatase J OS=Mus musculus OX=10090 GN=Arsj PE=2 SV=1
g16769.t1	sp|Q05793|PGBM_MOUSE	34.2	0.0	1921	sp|Q05793|PGBM_MOUSE Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus OX=10090 GN=Hspg2 PE=1 SV=1
g16769.t2	sp|Q05793|PGBM_MOUSE	34.3	0.0	1907	sp|Q05793|PGBM_MOUSE Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus OX=10090 GN=Hspg2 PE=1 SV=1
g17122.t1	sp|Q8IY22|CMIP_HUMAN	43.4	3.99e-142	449	sp|Q8IY22|CMIP_HUMAN C-Maf-inducing protein OS=Homo sapiens OX=9606 GN=CMIP PE=1 SV=3
g17149.t1	sp|F1R8P4|GLRA2_DANRE	39.3	1.60e-82	265	sp|F1R8P4|GLRA2_DANRE Glycine receptor subunit alpha-2 OS=Danio rerio OX=7955 GN=glra2 PE=3 SV=2
g17162.t1	sp|Q8JG54|RGMA_CHICK	38.2	2.36e-77	250	sp|Q8JG54|RGMA_CHICK Repulsive guidance molecule A OS=Gallus gallus OX=9031 GN=RGMA PE=1 SV=1
g17246.t1	sp|Q13951|PEBB_HUMAN	64.5	9.17e-70	213	sp|Q13951|PEBB_HUMAN Core-binding factor subunit beta OS=Homo sapiens OX=9606 GN=CBFB PE=1 SV=2
g17251.t1	sp|Q9CR57|RL14_MOUSE	56.7	9.93e-43	143	sp|Q9CR57|RL14_MOUSE Large ribosomal subunit protein eL14 OS=Mus musculus OX=10090 GN=Rpl14 PE=1 SV=3
g17251.t2	sp|Q9CR57|RL14_MOUSE	56.7	9.93e-43	143	sp|Q9CR57|RL14_MOUSE Large ribosomal subunit protein eL14 OS=Mus musculus OX=10090 GN=Rpl14 PE=1 SV=3
g1736.t1	sp|Q8K0Q5|RHG18_MOUSE	36.6	3.68e-100	324	sp|Q8K0Q5|RHG18_MOUSE Rho GTPase-activating protein 18 OS=Mus musculus OX=10090 GN=Arhgap18 PE=1 SV=1
g17448.t1	sp|Q8C0J6|SWAHC_MOUSE	28.4	3.49e-11	67.4	sp|Q8C0J6|SWAHC_MOUSE Ankyrin repeat domain-containing protein SOWAHC OS=Mus musculus OX=10090 GN=Sowahc PE=1 SV=2
g17448.t2	sp|Q8C0J6|SWAHC_MOUSE	27.5	3.79e-10	63.9	sp|Q8C0J6|SWAHC_MOUSE Ankyrin repeat domain-containing protein SOWAHC OS=Mus musculus OX=10090 GN=Sowahc PE=1 SV=2
g17448.t3	sp|Q8C0J6|SWAHC_MOUSE	27.5	3.20e-10	64.7	sp|Q8C0J6|SWAHC_MOUSE Ankyrin repeat domain-containing protein SOWAHC OS=Mus musculus OX=10090 GN=Sowahc PE=1 SV=2
g17461.t1	sp|Q9D0R9|WDR89_MOUSE	41.0	1.56e-74	238	sp|Q9D0R9|WDR89_MOUSE WD repeat-containing protein 89 OS=Mus musculus OX=10090 GN=Wdr89 PE=2 SV=1
g17461.t2	sp|Q9D0R9|WDR89_MOUSE	42.2	3.41e-77	244	sp|Q9D0R9|WDR89_MOUSE WD repeat-containing protein 89 OS=Mus musculus OX=10090 GN=Wdr89 PE=2 SV=1
